,x_ego,y_ego,v_ego,a_ego,yaw_ego,width_ego,length_ego,x_1,y_1,v_1,a_1,yaw_1,width_1,length_1,x_2,y_2,v_2,a_2,yaw_2,width_2,length_2,x_3,y_3,v_3,a_3,yaw_3,width_3,length_3,x_4,y_4,v_4,a_4,yaw_4,width_4,length_4,end
8.099999999999987,90.67405923807489,-0.093649,10.411097532745702,0.2647482744655914,0.0,2.1,4.5,111.76,1.5,9.91,3.1,0.048,2.1,4.5,66.61,2.39,4.96,0.1,0.0,2.1,4.5,196.31,1.2,8.9,0.0,0.0,2.1,4.5,143.27,1.77,11.6,1.0,0.0,2.1,4.5,-1
8.199999999999987,91.71516899134946,-0.093649,10.439676237063605,0.2857870431790265,0.0,2.1,4.5,112.76,1.54,10.01,1.0,0.04,2.1,4.5,67.1,2.39,4.95,-0.1,0.0,2.1,4.5,197.2,1.2,8.9,0.0,0.0,2.1,4.5,144.42,1.77,11.5,-1.0,0.0,2.1,4.5,-1
8.299999999999986,92.75913661505582,-0.093649,10.256330986348043,-1.833452507155609,0.0,2.1,4.5,113.46,1.57,7.01,-30.0,6.278,2.1,4.5,67.6,2.39,4.96,0.1,0.0,2.1,4.5,198.09,1.2,8.9,0.0,0.0,2.1,4.5,145.48,1.77,10.6,-9.0,0.0,2.1,4.5,-1
8.399999999999986,93.78476971369062,-0.093649,10.27268443446406,0.16353448116016722,0.0,2.1,4.5,114.43,1.57,9.7,26.9,6.249,2.1,4.5,68.09,2.39,4.95,-0.1,0.0,2.1,4.5,198.98,1.2,8.9,0.0,0.0,2.1,4.5,146.64,1.77,11.6,10.0,0.0,2.1,4.5,-1
8.499999999999986,94.81203815713702,-0.093649,10.280097266223395,0.0741283175933507,0.0,2.1,4.5,115.39,1.54,9.6,-1.0,6.205,2.1,4.5,68.59,2.39,4.96,0.1,0.0,2.1,4.5,199.88,1.2,9.0,1.0,0.0,2.1,4.5,147.79,1.77,11.5,-1.0,0.0,2.1,4.5,-1
8.599999999999985,95.84004788375937,-0.093649,10.081699443553598,-1.9839782266979624,0.0,2.1,4.5,116.07,1.49,6.82,-27.8,6.208,2.1,4.5,69.09,2.39,4.95,-0.1,0.0,2.1,4.5,200.77,1.2,8.9,-1.0,0.0,2.1,4.5,148.95,1.77,11.6,1.0,0.0,2.1,4.5,-1
8.699999999999985,96.84821782811473,-0.093649,10.119830543800466,0.3813110024686769,0.0,2.1,4.5,117.07,1.42,10.03,32.1,6.207,2.1,4.5,69.58,2.39,4.96,0.1,0.0,2.1,4.5,201.66,1.2,8.9,0.0,0.0,2.1,4.5,150.14,1.77,11.9,3.0,0.0,2.1,4.5,-1
8.799999999999985,97.86020088249478,-0.093649,10.03822176302245,-0.8160878077801555,0.0,2.1,4.5,117.89,1.36,8.22,-18.1,6.22,2.1,4.5,70.08,2.39,4.95,-0.1,0.0,2.1,4.5,202.55,1.2,8.9,0.0,0.0,2.1,4.5,151.3,1.77,11.6,-3.0,0.0,2.1,4.5,-1
8.899999999999984,98.86402305879703,-0.093649,9.959612809604563,-0.7860895341788708,0.0,2.1,4.5,118.71,1.31,8.21,-0.1,6.236,2.1,4.5,70.57,2.39,4.96,0.1,0.0,2.1,4.5,202.85,1.2,3.0,-59.0,0.0,2.1,4.5,152.46,1.77,11.6,0.0,0.0,2.1,4.5,-1
8.999999999999984,99.85998433975749,-0.093649,9.976353085545872,0.1674027594130913,0.0,2.1,4.5,119.67,1.27,9.61,14.0,6.239,2.1,4.5,71.07,2.39,4.95,-0.1,0.0,2.1,4.5,203.15,1.2,3.0,0.0,0.0,2.1,4.5,153.67,1.77,12.1,5.0,0.0,2.1,4.5,-1
9.099999999999984,100.85761964831208,-0.093649,10.008250817865774,0.31897732319900884,0.0,2.1,4.5,120.66,1.23,9.91,3.0,6.243,2.1,4.5,71.56,2.39,4.96,0.1,0.0,2.1,4.5,203.45,1.2,3.0,0.0,0.0,2.1,4.5,154.85,1.77,11.8,-3.0,0.0,2.1,4.5,-1
9.199999999999983,101.85844473009865,-0.093649,9.795241507472612,-2.1300931039316144,0.0,2.1,4.5,121.32,1.2,6.6,-33.1,6.27,2.1,4.5,72.06,2.39,4.95,-0.1,0.0,2.1,4.5,203.76,1.2,3.1,1.0,0.0,2.1,4.5,156.0,1.77,11.5,-3.0,0.0,2.1,4.5,-1
9.299999999999983,102.83796888084592,-0.093649,9.811638650665024,0.16397143192412267,0.0,2.1,4.5,122.27,1.19,9.5,29.0,0.009,2.1,4.5,72.56,2.39,4.96,0.1,0.0,2.1,4.5,204.07,1.2,3.1,0.0,0.0,2.1,4.5,157.2,1.77,12.0,5.0,0.0,2.1,4.5,-1
9.399999999999983,103.81913274591243,-0.093649,9.547504063219588,-2.641345874454358,0.0,2.1,4.5,122.86,1.2,5.9,-36.0,0.021,2.1,4.5,73.05,2.39,4.95,-0.1,0.0,2.1,4.5,204.38,1.2,3.1,0.0,0.0,2.1,4.5,158.4,1.77,12.0,0.0,0.0,2.1,4.5,-1
9.499999999999982,104.77388315223439,-0.093649,9.576509944311411,0.290058810918229,0.0,2.1,4.5,123.81,1.22,9.5,36.0,0.036,2.1,4.5,73.55,2.39,4.95,0.0,0.0,2.1,4.5,204.7,1.2,3.2,1.0,0.0,2.1,4.5,159.71,1.77,13.1,11.0,0.0,2.1,4.5,-1
9.599999999999982,105.73153414666552,-0.093649,9.602620123248899,0.26110178937488393,0.0,2.1,4.5,124.76,1.25,9.51,0.1,0.036,2.1,4.5,74.04,2.39,4.96,0.1,0.0,2.1,4.5,205.0,1.2,3.0,-2.0,0.0,2.1,4.5,161.01,1.77,13.0,-1.0,0.0,2.1,4.5,-1
9.699999999999982,106.69179615899041,-0.093649,9.619955669163042,0.17335545914142722,0.0,2.1,4.5,125.7,1.29,9.41,-1.0,0.045,2.1,4.5,74.54,2.39,4.95,-0.1,0.0,2.1,4.5,205.3,1.2,3.0,0.0,0.0,2.1,4.5,162.32,1.77,13.1,1.0,0.0,2.1,4.5,-1
9.799999999999981,107.65379172590671,-0.093649,9.51726753395589,-1.0268813520715343,0.0,2.1,4.5,126.47,1.32,7.71,-17.0,0.036,2.1,4.5,75.03,2.39,4.96,0.1,0.0,2.1,4.5,205.61,1.2,3.1,1.0,0.0,2.1,4.5,163.63,1.77,13.1,0.0,0.0,2.1,4.5,-1
9.89999999999998,108.6055184793023,-0.093649,9.543135257515873,0.25867723559983963,0.0,2.1,4.5,127.42,1.36,9.51,18.0,0.028,2.1,4.5,75.53,2.39,4.95,-0.1,0.0,2.1,4.5,205.91,1.2,3.0,-1.0,0.0,2.1,4.5,164.94,1.77,13.1,0.0,0.0,2.1,4.5,-1
9.99999999999998,109.55983200505389,-0.093649,9.584187336429862,0.41052078913989465,0.0,2.1,4.5,128.4,1.38,9.8,2.9,0.022,2.1,4.5,76.02,2.39,4.96,0.1,0.0,2.1,4.5,206.22,1.2,3.1,1.0,0.0,2.1,4.5,166.24,1.77,13.0,-1.0,0.0,2.1,4.5,-1
10.09999999999998,110.51825073869688,-0.093649,9.591741564176882,0.0755422774701968,0.0,2.1,4.5,129.33,1.4,9.3,-5.0,0.018,2.1,4.5,76.52,2.39,4.95,-0.1,0.0,2.1,4.5,206.54,1.2,3.2,1.0,0.0,2.1,4.5,167.55,1.77,13.1,1.0,0.0,2.1,4.5,-1
10.19999999999998,111.47742489511457,-0.093649,9.46823070008155,-1.2351086409533174,0.0,2.1,4.5,130.08,1.42,7.5,-18.0,0.007,2.1,4.5,77.01,2.39,4.96,0.1,0.0,2.1,4.5,206.86,1.2,3.2,0.0,0.0,2.1,4.5,168.86,1.77,13.1,0.0,0.0,2.1,4.5,-1
10.29999999999998,112.42424796512272,-0.093649,9.499008282123036,0.30777582041485496,0.0,2.1,4.5,131.04,1.42,9.6,21.0,0.0,2.1,4.5,77.51,2.39,4.95,-0.1,0.0,2.1,4.5,207.18,1.2,3.2,0.0,0.0,2.1,4.5,170.17,1.77,13.1,0.0,0.0,2.1,4.5,-1
10.399999999999979,113.37414879333502,-0.093649,9.455072823355682,-0.4393545876735356,0.0,2.1,4.5,131.89,1.42,8.5,-11.0,0.0,2.1,4.5,78.0,2.39,4.96,0.1,0.0,2.1,4.5,207.51,1.2,3.3,1.0,0.0,2.1,4.5,171.42,1.77,12.5,-6.0,0.0,2.1,4.5,-1
10.499999999999979,114.3196560756706,-0.093649,9.40559758507641,-0.49475238279271716,0.0,2.1,4.5,132.73,1.42,8.4,-1.0,0.0,2.1,4.5,78.5,2.39,4.95,-0.1,0.0,2.1,4.5,207.81,1.2,3.0,-3.0,0.0,2.1,4.5,172.68,1.77,12.6,1.0,0.0,2.1,4.5,-1
10.599999999999978,115.26021583417824,-0.093649,9.372279942484694,-0.3331764259171769,0.0,2.1,4.5,133.59,1.42,8.6,2.0,0.0,2.1,4.5,79.0,2.39,4.96,0.1,0.0,2.1,4.5,208.11,1.2,3.0,0.0,0.0,2.1,4.5,173.96,1.77,12.8,2.0,0.0,2.1,4.5,-1
10.699999999999978,116.19744382842671,-0.093649,9.311330766738706,-0.609491757459877,0.0,2.1,4.5,134.41,1.42,8.2,-4.0,0.0,2.1,4.5,79.49,2.39,4.95,-0.1,0.0,2.1,4.5,208.41,1.2,3.0,0.0,0.0,2.1,4.5,175.34,1.77,13.8,10.0,0.0,2.1,4.5,-1
10.799999999999978,117.12857690510059,-0.093649,9.253403445861753,-0.5792732087695371,0.0,2.1,4.5,135.23,1.42,8.2,0.0,0.0,2.1,4.5,79.99,2.39,4.96,0.1,0.0,2.1,4.5,208.71,1.2,3.0,0.0,0.0,2.1,4.5,176.72,1.77,13.8,0.0,0.0,2.1,4.5,-1
10.899999999999977,118.05391724968676,-0.093649,9.253663337032378,0.002598911706256677,0.0,2.1,4.5,136.13,1.42,9.0,8.0,0.0,2.1,4.5,80.48,2.39,4.95,-0.1,0.0,2.1,4.5,209.01,1.2,3.0,0.0,0.0,2.1,4.5,178.0,1.77,12.8,-10.0,0.0,2.1,4.5,-1
10.999999999999977,118.97928358339,-0.093649,9.219084185085377,-0.3457915194700137,0.0,2.1,4.5,136.98,1.42,8.5,-5.0,0.0,2.1,4.5,80.98,2.39,4.96,0.1,0.0,2.1,4.5,209.32,1.2,3.1,1.0,0.0,2.1,4.5,178.92,1.77,9.2,-36.0,0.0,2.1,4.5,-1
11.099999999999977,119.90119200189854,-0.093649,9.077829519714657,-1.4125466537072002,0.0,2.1,4.5,137.69,1.42,7.1,-14.0,0.0,2.1,4.5,81.47,2.39,4.95,-0.1,0.0,2.1,4.5,209.63,1.2,3.1,0.0,0.0,2.1,4.5,179.84,1.77,9.2,0.0,0.0,2.1,4.5,-1
11.199999999999976,120.80897495387,-0.093649,9.086810977237384,0.08981457522726734,0.0,2.1,4.5,138.59,1.42,9.0,19.0,0.0,2.1,4.5,81.97,2.39,4.96,0.1,0.0,2.1,4.5,209.94,1.2,3.1,0.0,0.0,2.1,4.5,180.76,1.77,9.2,0.0,0.0,2.1,4.5,-1
11.299999999999976,121.71765605159375,-0.093649,8.994658801769711,-0.9215217546767368,0.0,2.1,4.5,139.35,1.42,7.6,-14.0,6.272,2.1,4.5,82.46,2.39,4.95,-0.1,0.0,2.1,4.5,210.25,1.2,3.1,0.0,0.0,2.1,4.5,181.68,1.77,9.2,0.0,0.0,2.1,4.5,-1
11.399999999999975,122.61712193177073,-0.093649,8.908447030261287,-0.8621177150842406,0.0,2.1,4.5,140.11,1.42,7.6,0.0,6.266,2.1,4.5,82.96,2.39,4.96,0.1,0.0,2.1,4.5,210.55,1.2,3.0,-1.0,0.0,2.1,4.5,182.6,1.77,9.2,0.0,0.0,2.1,4.5,-1
11.499999999999975,123.50796663479686,-0.093649,8.91298455370441,0.04537523443122109,0.0,2.1,4.5,140.99,1.41,8.8,12.0,6.259,2.1,4.5,83.45,2.39,4.95,-0.1,0.0,2.1,4.5,210.85,1.2,3.0,0.0,0.0,2.1,4.5,183.52,1.77,9.2,0.0,0.0,2.1,4.5,-1
11.599999999999975,124.3992650901673,-0.093649,8.910076670608074,-0.02907883096336189,0.0,2.1,4.5,141.86,1.39,8.7,-1.0,6.253,2.1,4.5,83.95,2.39,4.95,0.0,0.0,2.1,4.5,211.16,1.2,3.1,1.0,0.0,2.1,4.5,184.43,1.77,9.1,-1.0,0.0,2.1,4.5,-1
11.699999999999974,125.29027275722811,-0.093649,8.919864460037752,0.09787789429677579,0.0,2.1,4.5,142.75,1.36,8.9,2.0,6.243,2.1,4.5,84.45,2.39,4.96,0.1,0.0,2.1,4.5,211.47,1.2,3.1,0.0,0.0,2.1,4.5,185.35,1.77,9.2,1.0,0.0,2.1,4.5,-1
11.799999999999974,126.18225920323188,-0.093649,8.880792932114186,-0.3907152792356518,0.0,2.1,4.5,143.57,1.33,8.21,-6.9,6.246,2.1,4.5,84.94,2.39,4.95,-0.1,0.0,2.1,4.5,211.78,1.2,3.1,0.0,0.0,2.1,4.5,186.27,1.77,9.2,0.0,0.0,2.1,4.5,-1
11.899999999999974,127.0703384964433,-0.093649,8.884811514347328,0.04018582233141297,0.0,2.1,4.5,144.45,1.3,8.81,6.0,6.247,2.1,4.5,85.44,2.39,4.96,0.1,0.0,2.1,4.5,212.1,1.2,3.2,1.0,0.0,2.1,4.5,187.19,1.77,9.2,0.0,0.0,2.1,4.5,-1
11.999999999999973,127.95881964787803,-0.093649,8.9074021561021,0.22590641754771532,0.0,2.1,4.5,145.36,1.27,9.11,3.0,6.247,2.1,4.5,85.93,2.39,4.95,-0.1,0.0,2.1,4.5,212.42,1.2,3.2,0.0,0.0,2.1,4.5,188.11,1.77,9.2,0.0,0.0,2.1,4.5,-1
12.099999999999973,128.84955986348825,-0.093649,8.928339768965783,0.20937612863683153,0.0,2.1,4.5,146.27,1.24,9.11,0.0,6.246,2.1,4.5,86.43,2.39,4.96,0.1,0.0,2.1,4.5,212.74,1.2,3.2,0.0,0.0,2.1,4.5,189.03,1.77,9.2,0.0,0.0,2.1,4.5,-1
12.199999999999973,129.74239384038484,-0.093649,8.941325797411507,0.12986028445724132,0.0,2.1,4.5,147.17,1.21,9.01,-1.0,6.265,2.1,4.5,86.92,2.39,4.95,-0.1,0.0,2.1,4.5,213.08,1.2,3.4,2.0,0.0,2.1,4.5,189.94,1.77,9.1,-1.0,0.0,2.1,4.5,-1
12.299999999999972,130.636526420126,-0.093649,8.972108828772686,0.3078303136117981,0.0,2.1,4.5,148.1,1.2,9.3,2.9,0.002,2.1,4.5,87.42,2.39,4.96,0.1,0.0,2.1,4.5,213.41,1.2,3.3,-1.0,0.0,2.1,4.5,190.86,1.77,9.2,1.0,0.0,2.1,4.5,-1
12.399999999999972,131.53373730300325,-0.093649,8.981834754908343,0.09725926135655953,0.0,2.1,4.5,149.0,1.2,9.0,-3.0,0.019,2.1,4.5,87.91,2.39,4.95,-0.1,0.0,2.1,4.5,213.75,1.2,3.4,1.0,0.0,2.1,4.5,191.78,1.77,9.2,0.0,0.0,2.1,4.5,-1
12.499999999999972,132.4319207784941,-0.093649,9.009721969285085,0.2788721437674196,0.0,2.1,4.5,149.93,1.22,9.3,3.0,0.037,2.1,4.5,88.41,2.39,4.96,0.1,0.0,2.1,4.5,214.1,1.2,3.5,1.0,0.0,2.1,4.5,192.7,1.77,9.2,0.0,0.0,2.1,4.5,-1
12.599999999999971,133.3328929754226,-0.093649,9.009938257349514,0.0021628806442864157,0.0,2.1,4.5,150.82,1.25,8.91,-3.9,0.051,2.1,4.5,88.91,2.39,4.95,-0.1,0.0,2.1,4.5,214.45,1.2,3.5,0.0,0.0,2.1,4.5,193.62,1.77,9.2,0.0,0.0,2.1,4.5,-1
12.69999999999997,134.23388680115755,-0.093649,9.02288917622393,0.12950918874416073,0.0,2.1,4.5,151.73,1.3,9.11,2.0,0.043,2.1,4.5,89.4,2.39,4.96,0.1,0.0,2.1,4.5,214.8,1.2,3.5,0.0,0.0,2.1,4.5,194.54,1.77,9.2,0.0,0.0,2.1,4.5,-1
12.79999999999997,135.13617571877995,-0.093649,9.034757594808164,0.11868418584234511,0.0,2.1,4.5,152.64,1.33,9.11,0.0,0.033,2.1,4.5,89.9,2.39,4.95,-0.1,0.0,2.1,4.5,215.1,1.2,3.0,-5.0,0.0,2.1,4.5,195.45,1.77,9.1,-1.0,0.0,2.1,4.5,-1
12.89999999999997,136.03965147826077,-0.093649,9.039055095421698,0.04297500613533772,0.0,2.1,4.5,153.54,1.36,9.0,-1.1,0.021,2.1,4.5,90.39,2.39,4.96,0.1,0.0,2.1,4.5,215.4,1.2,3.0,0.0,0.0,2.1,4.5,196.37,1.77,9.2,1.0,0.0,2.1,4.5,-1
12.99999999999997,136.94355698780294,-0.093649,9.062181160193425,0.23126064771727106,0.0,2.1,4.5,154.47,1.38,9.3,3.0,0.011,2.1,4.5,90.89,2.39,4.95,-0.1,0.0,2.1,4.5,215.71,1.2,3.1,1.0,0.0,2.1,4.5,197.29,1.77,9.2,0.0,0.0,2.1,4.5,-1
13.09999999999997,137.84977510382228,-0.093649,9.043834301437856,-0.1834685875556834,0.0,2.1,4.5,155.34,1.39,8.7,-6.0,0.003,2.1,4.5,91.38,2.39,4.96,0.1,0.0,2.1,4.5,216.02,1.2,3.1,0.0,0.0,2.1,4.5,198.21,1.77,9.2,0.0,0.0,2.1,4.5,-1
13.199999999999969,138.75415853396606,-0.093649,9.066162174713828,0.2232787327597148,0.0,2.1,4.5,156.27,1.4,9.3,6.0,0.0,2.1,4.5,91.88,2.39,4.95,-0.1,0.0,2.1,4.5,216.34,1.2,3.2,1.0,0.0,2.1,4.5,199.13,1.77,9.2,0.0,0.0,2.1,4.5,-1
13.299999999999969,139.66077475143746,-0.093649,9.060704689340065,-0.05457485373762089,0.0,2.1,4.5,157.16,1.4,8.9,-4.0,0.0,2.1,4.5,92.37,2.39,4.96,0.1,0.0,2.1,4.5,216.66,1.2,3.2,0.0,0.0,2.1,4.5,200.05,1.77,9.2,0.0,0.0,2.1,4.5,-1
13.399999999999968,140.56684522037148,-0.093649,9.055281269549814,-0.05423419790251617,0.0,2.1,4.5,158.05,1.4,8.9,0.0,0.0,2.1,4.5,92.87,2.39,4.95,-0.1,0.0,2.1,4.5,216.96,1.2,3.0,-2.0,0.0,2.1,4.5,200.96,1.77,9.1,-1.0,0.0,2.1,4.5,-1
13.499999999999968,141.47237334732645,-0.093649,9.04307611814792,-0.1220515140189536,0.0,2.1,4.5,158.93,1.4,8.8,-1.0,0.0,2.1,4.5,93.36,2.39,4.96,0.1,0.0,2.1,4.5,217.26,1.2,3.0,0.0,0.0,2.1,4.5,201.88,1.77,9.2,1.0,0.0,2.1,4.5,-1
13.599999999999968,142.37668095914125,-0.093649,8.99569386777182,-0.4738225037609871,0.0,2.1,4.5,159.76,1.4,8.3,-5.0,0.0,2.1,4.5,93.86,2.39,4.95,-0.1,0.0,2.1,4.5,217.56,1.2,3.0,0.0,0.0,2.1,4.5,202.8,1.77,9.2,0.0,0.0,2.1,4.5,-1
13.699999999999967,143.27625034591844,-0.093649,9.013284728719597,0.175908609477772,0.0,2.1,4.5,160.68,1.4,9.2,9.0,0.0,2.1,4.5,94.36,2.39,4.95,0.0,0.0,2.1,4.5,217.88,1.2,3.2,2.0,0.0,2.1,4.5,203.72,1.77,9.2,0.0,0.0,2.1,4.5,-1
13.799999999999967,144.1775788187904,-0.093649,8.989115309220894,-0.24169419498702477,0.0,2.1,4.5,161.54,1.4,8.6,-6.0,0.0,2.1,4.5,94.85,2.39,4.96,0.1,0.0,2.1,4.5,218.19,1.2,3.1,-1.0,0.0,2.1,4.5,204.64,1.77,9.2,0.0,0.0,2.1,4.5,-1
13.899999999999967,145.0764903497125,-0.093649,8.966258540631719,-0.22856768589175888,0.0,2.1,4.5,162.4,1.4,8.6,0.0,0.0,2.1,4.5,95.35,2.39,4.95,-0.1,0.0,2.1,4.5,218.51,1.2,3.2,1.0,0.0,2.1,4.5,205.56,1.77,9.2,0.0,0.0,2.1,4.5,-1
13.999999999999966,145.97311620377565,-0.093649,8.923078318551616,-0.431802220801029,0.0,2.1,4.5,163.23,1.4,8.3,-3.0,0.0,2.1,4.5,95.84,2.39,4.96,0.1,0.0,2.1,4.5,218.84,1.2,3.3,1.0,0.0,2.1,4.5,206.48,1.77,9.2,0.0,0.0,2.1,4.5,-1
14.099999999999966,146.8654240356308,-0.093649,8.931255366540604,0.08177047988989442,0.0,2.1,4.5,164.13,1.4,9.0,7.0,0.0,2.1,4.5,96.34,2.39,4.95,-0.1,0.0,2.1,4.5,219.18,1.2,3.4,1.0,0.0,2.1,4.5,207.39,1.77,9.1,-1.0,0.0,2.1,4.5,-1
14.199999999999966,147.75854957228486,-0.093649,8.836330501814825,-0.9492486472577919,0.0,2.1,4.5,164.89,1.4,7.6,-14.0,0.0,2.1,4.5,96.83,2.39,4.96,0.1,0.0,2.1,4.5,219.52,1.2,3.4,0.0,0.0,2.1,4.5,208.31,1.77,9.2,1.0,0.0,2.1,4.5,-1
14.299999999999965,148.64218262246635,-0.093649,8.779435579413965,-0.568949224008592,0.0,2.1,4.5,165.69,1.4,8.0,4.0,0.0,2.1,4.5,97.33,2.39,4.95,-0.1,0.0,2.1,4.5,219.86,1.2,3.4,0.0,0.0,2.1,4.5,209.23,1.77,9.2,0.0,0.0,2.1,4.5,-1
14.399999999999965,149.52012618040774,-0.093649,8.769417937259389,-0.10017642154576442,0.0,2.1,4.5,166.55,1.4,8.6,6.0,0.0,2.1,4.5,97.82,2.39,4.96,0.1,0.0,2.1,4.5,220.21,1.2,3.5,1.0,0.0,2.1,4.5,210.15,1.77,9.2,0.0,0.0,2.1,4.5,-1
14.499999999999964,150.39706797413368,-0.093649,8.78654578639757,0.17127849138181095,0.0,2.1,4.5,167.45,1.4,9.0,4.0,0.0,2.1,4.5,98.32,2.39,4.95,-0.1,0.0,2.1,4.5,220.57,1.2,3.6,1.0,0.0,2.1,4.5,211.07,1.77,9.2,0.0,0.0,2.1,4.5,-1
14.599999999999964,151.27572255277343,-0.093649,8.782726945276346,-0.038188411212230544,0.0,2.1,4.5,168.32,1.4,8.7,-3.0,0.0,2.1,4.5,98.81,2.39,4.96,0.1,0.0,2.1,4.5,220.93,1.2,3.6,0.0,0.0,2.1,4.5,211.99,1.77,9.2,0.0,0.0,2.1,4.5,-1
14.699999999999964,152.15399524730105,-0.093649,8.785761093483398,0.030341482070508116,0.0,2.1,4.5,169.2,1.4,8.8,1.0,0.0,2.1,4.5,99.31,2.39,4.95,-0.1,0.0,2.1,4.5,221.29,1.2,3.6,0.0,0.0,2.1,4.5,212.9,1.77,9.1,-1.0,0.0,2.1,4.5,-1
14.799999999999963,153.03257135664938,-0.093649,8.801684959578626,0.15923866095228947,0.0,2.1,4.5,170.1,1.4,9.0,2.0,0.0,2.1,4.5,99.81,2.39,4.96,0.1,0.0,2.1,4.5,221.67,1.2,3.8,2.0,0.0,2.1,4.5,213.82,1.77,9.2,1.0,0.0,2.1,4.5,-1
14.899999999999963,153.91273985260725,-0.093649,8.301684959578626,-5.0,0.0,2.1,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
